,p-values-independent,p-values_i_fdr,significance:p_vlaue_i,significance:p_vlaue_i_fdr
15528,3.138811945649177e-10,1.3675403874171381e-09,True,True
15530,2.1338209696882922e-26,8.61256010545917e-25,True,True
15532,0.006795179666526126,0.010732991564344778,True,True
15533,4.084642526510078e-08,1.3538411290380197e-07,True,True
15534,0.0019974176603102813,0.0034292774877618874,True,True
15536,3.096730155320062e-05,6.931331100434578e-05,True,True
15537,1.405042658278244e-10,6.379004447242225e-10,True,True
15539,3.6111068982649857e-14,2.5788289238333043e-13,True,True
15540,0.018797465817126758,0.027676316542305016,True,True
15541,2.454605822851056e-07,7.346381772306305e-07,True,True
15542,1.5056338597147714e-07,4.62890637596951e-07,True,True
15543,0.027057436750402602,0.03884138439946858,True,True
15545,6.915200405160029e-08,2.2225132464956189e-07,True,True
15546,3.802020343908195e-12,2.0804530073175188e-11,True,True
15547,1.9430972121356384e-07,5.889981459842631e-07,True,True
15549,9.825679755234999e-10,4.036590196710692e-09,True,True
15552,1.5945414970029989e-22,3.554284433642168e-21,True,True
15553,6.091321941127192e-06,1.5090719422482753e-05,True,True
15554,4.711731528197294e-26,1.7889046626287527e-24,True,True
15555,1.854398064515735e-05,4.287876665039396e-05,True,True
15556,4.01710322490071e-28,2.2242134041717873e-26,True,True
15557,5.411352094103257e-29,3.595427208678222e-27,True,True
15558,0.003189594148257534,0.005298099895302779,True,True
15559,0.027045189653261276,0.03882702993934086,True,True
15560,1.5789306760236257e-22,3.524034551460999e-21,True,True
15563,8.790579927669955e-15,6.785400726117e-14,True,True
15564,0.0015573335015471698,0.002718292031850799,True,True
15565,1.8228980714606405e-06,4.853662790456622e-06,True,True
15566,0.034788474712487215,0.04896691115931041,True,True
15567,2.1805832807550963e-06,5.748447455370714e-06,True,True
15569,0.0003031431036895548,0.0005872823950024738,True,True
15570,1.945148931939296e-05,4.484235958801363e-05,True,True
15572,0.0022755574945875355,0.0038752021424815985,True,True
15574,1.7656118165564547e-05,4.099589264921069e-05,True,True
15578,0.00012495861174271228,0.0002563120420155966,True,True
15579,0.00017697638606748993,0.0003552483231833475,True,True
15580,2.481778743177741e-16,2.367351065068773e-15,True,True
15581,1.407563457006493e-05,3.306903130666009e-05,True,True
15582,0.00067352115944199,0.0012401490118695777,True,True
15583,3.083790832396083e-13,1.957215677541909e-12,True,True
15584,1.4122322260553853e-15,1.2006058909993494e-14,True,True
15585,3.686029480594359e-05,8.150026785775958e-05,True,True
15586,1.4414987124111328e-13,9.540954121418513e-13,True,True
15587,0.0006680605146870152,0.0012308815476981855,True,True
15588,3.027402399983511e-25,9.980606194602127e-24,True,True
15589,1.7711349115927165e-13,1.1589528635516734e-12,True,True
15590,4.470389854612096e-14,3.1546562393147043e-13,True,True
15591,0.0005893364493319285,0.0010949437687899617,True,True
15592,3.8617524848348366e-10,1.6690461389922892e-09,True,True
15593,2.7396045526147487e-30,2.3086179827521844e-28,True,True
15595,6.33377077252044e-05,0.00013566756366434048,True,True
15596,0.0014850174125939598,0.002597840587601079,True,True
15598,1.0767144762180614e-17,1.2350758683045823e-16,True,True
15599,1.0814749108016078e-10,4.98731422426529e-10,True,True
15600,2.4603140755684784e-06,6.435785229473874e-06,True,True
15601,3.852827461536461e-06,9.823999173142784e-06,True,True
15602,1.2951420692754076e-06,3.520072254048563e-06,True,True
15603,4.769166727027912e-05,0.00010385397101904346,True,True
15605,1.3048860942446183e-19,1.913804328806188e-18,True,True
15606,0.0025931138802825124,0.004377178256974829,True,True
15607,0.012025240187827977,0.018268931865687125,True,True
15608,1.0169887043266653e-08,3.647940171769755e-08,True,True
15611,2.5024486886491025e-14,1.8333248980667193e-13,True,True
15612,0.00020302931035008778,0.00040388430864783117,True,True
15613,0.026770967128477065,0.038468512489140017,True,True
15614,5.572058246775012e-05,0.00012024647871709973,True,True
15615,0.008528227138416451,0.013288096312450997,True,True
15616,0.002848710380466352,0.004766705910747407,True,True
15617,0.013402259966161885,0.020186942271815028,True,True
15618,8.436561465775876e-05,0.00017712882756596771,True,True
15619,1.9069169104482082e-16,1.841363310675953e-15,True,True
15621,6.531487572588526e-07,1.8496958658437179e-06,True,True
15622,0.033450496717215145,0.04726462708898181,True,True
15623,0.03372048804172854,0.047618853177541116,True,True
15626,1.3604561763638158e-07,4.206529523301399e-07,True,True
15628,0.00240004042148342,0.0040683640742936004,True,True
15629,5.714116873400214e-05,0.00012312756515902296,True,True
15632,6.554808385622313e-17,6.790598941644671e-16,True,True
15633,1.2578062551163598e-08,4.453495195149645e-08,True,True
15634,9.060211272359799e-06,2.18627112348115e-05,True,True
15635,3.031008537895886e-11,1.4849878755573293e-10,True,True
15638,1.4669132378950275e-06,3.956428756383544e-06,True,True
15640,0.027194605786200223,0.03900264134135399,True,True
15642,0.00032649986695010107,0.0006292152165956041,True,True
15643,4.0747873667394926e-08,1.351248081546703e-07,True,True
15644,5.550000598949377e-10,2.348756990368704e-09,True,True
15645,4.272143685048564e-06,1.0830830959673311e-05,True,True
15648,0.0035382068091408636,0.005839545488478879,True,True
15649,0.020258157505319483,0.029687790202272992,True,True
15650,0.0008525437004331039,0.001547026515229188,True,True
15651,0.0006306034351654945,0.0011659717802080616,True,True
15654,0.021633999314737428,0.031559477973491734,True,True
15656,1.5717265365402485e-16,1.5400780441708902e-15,True,True
15657,4.560787575174573e-14,3.2118877032670506e-13,True,True
15658,1.9873055590913036e-15,1.6608951878714208e-14,True,True
15660,0.0038328557964455905,0.00629696470600072,True,True
15661,4.2470106805815e-12,2.3115031350675935e-11,True,True
15662,0.02143927687892556,0.03130185159596341,True,True
15663,0.0066175674877787605,0.010476400142171745,True,True
15665,2.071510310039173e-05,4.755526990820825e-05,True,True
15667,8.74553618020012e-20,1.3114508464666413e-18,True,True
15668,2.0070415256412236e-06,5.313485723242834e-06,True,True
15669,3.4932587611005796e-11,1.698453281677808e-10,True,True
15670,5.235408083087724e-08,1.71064260706148e-07,True,True
15672,4.6083250313250236e-05,0.00010053608718553868,True,True
15674,5.196530220630794e-18,6.169649423998059e-17,True,True
15677,1.138465553186604e-06,3.117785737365026e-06,True,True
15678,4.3217669118154876e-07,1.2505615310152856e-06,True,True
15679,0.0008133235588844146,0.0014798993553537245,True,True
15680,1.0653171128976807e-07,3.3448478962754333e-07,True,True
15681,7.1237376116686835e-22,1.4427030157277435e-20,True,True
15682,0.0004730629718047752,0.0008906989469130782,True,True
15684,0.00027610441935409973,0.0005381590707821362,True,True
15685,6.786748779367355e-13,4.095043142283306e-12,True,True
15686,5.068373649848403e-07,1.4524909555595747e-06,True,True
15687,0.0013101519386894786,0.0023111278199592303,True,True
15688,3.312312864155644e-06,8.519982836255026e-06,True,True
15689,2.1723272735199178e-10,9.644552467246615e-10,True,True
15690,9.274972918024524e-06,2.234972201965039e-05,True,True
15691,0.00035836973042494187,0.0006877960025595605,True,True
15692,2.714351148624996e-11,1.338196806292717e-10,True,True
15693,9.452340532584711e-12,4.925767200615412e-11,True,True
15694,8.100466962110359e-15,6.286413601547909e-14,True,True
15696,4.740264051879232e-24,1.312308677823938e-22,True,True
15697,0.0013684127645197124,0.0024067736211645318,True,True
15699,9.899171852653811e-13,5.842439144331896e-12,True,True
15700,2.4881414419778844e-08,8.487883769780401e-08,True,True
15702,8.387284770896484e-15,6.488595809101512e-14,True,True
15704,2.8224047089182925e-08,9.562079103071878e-08,True,True
15705,3.2776829372043605e-15,2.6545697487203625e-14,True,True
15706,5.483422185331209e-05,0.00011848169887629349,True,True
15707,0.01502637503370753,0.022457884510592947,True,True
15708,1.1514701506356922e-11,5.943127234010034e-11,True,True
15710,7.1223138648383204e-12,3.760329218064853e-11,True,True
15711,2.43645423802681e-14,1.786491806532816e-13,True,True
15713,0.00010767903579184508,0.0002229491623507142,True,True
15714,0.00010483738663246735,0.00021751931949025622,True,True
15715,3.063345605264381e-05,6.857495831403678e-05,True,True
15717,2.909751670507344e-16,2.7422782382986558e-15,True,True
15718,5.33898870013749e-10,2.263893711214412e-09,True,True
15719,1.6182472267255798e-05,3.773143587756025e-05,True,True
15720,2.2171744708981332e-05,5.065257201392206e-05,True,True
15721,3.6365178103759973e-11,1.7631446863386292e-10,True,True
15722,2.5156896921508743e-07,7.51227993637102e-07,True,True
15724,0.00014964777602306204,0.000303557423274106,True,True
15726,2.3021113191116665e-13,1.4789502803143933e-12,True,True
15728,3.0582281585348625e-05,6.847832992005337e-05,True,True
15732,1.190889615766926e-05,2.8274626322668565e-05,True,True
15733,2.108601832364251e-08,7.259086618990123e-08,True,True
15735,6.099078705665294e-17,6.347083412070359e-16,True,True
15736,0.0011972918732376884,0.0021270276748437955,True,True
15737,0.006852791705597056,0.010816078274480506,True,True
15738,1.0016911270821276e-08,3.5968019580843385e-08,True,True
15739,7.715690994675188e-06,1.885002997214169e-05,True,True
15741,0.020423756700940928,0.029915244786226432,True,True
15742,5.233192398956029e-09,1.950450888715543e-08,True,True
15743,0.0015113610076708758,0.0026425871869953823,True,True
15744,5.076121681235516e-05,0.00011019100533217334,True,True
15745,7.581655655172866e-06,1.8540926025355503e-05,True,True
15746,9.117257664386417e-13,5.417978195812705e-12,True,True
15747,2.1793386217118044e-06,5.74692027019866e-06,True,True
15749,8.104869898669161e-07,2.2608045777411555e-06,True,True
15750,0.00046288589064227663,0.0008728690929860636,True,True
15751,2.691378681049661e-10,1.1797403378617838e-09,True,True
15753,0.000984997479676751,0.001771375334313541,True,True
15754,4.390018241658759e-19,6.0236350377009576e-18,True,True
15756,1.612333370817015e-09,6.420714380097727e-09,True,True
15758,2.0584054541519584e-20,3.376918729389846e-19,True,True
15759,1.0804328660226755e-17,1.2385187631414545e-16,True,True
15761,3.0099906588969517e-10,1.313402087204972e-09,True,True
15762,0.013338186693158024,0.020099195317891214,True,True
15764,5.243046815167536e-10,2.224849760059425e-09,True,True
15765,0.027722717842562923,0.039707317032607124,True,True
15766,3.8898365209285995e-07,1.1329780121234454e-06,True,True
15768,6.123999737135985e-11,2.8976197058072895e-10,True,True
15771,2.055932152155642e-06,5.4364347051107785e-06,True,True
15772,3.5387370296177986e-30,2.911032485078451e-28,True,True
15773,5.986014061866615e-06,1.484803418758749e-05,True,True
15774,3.4897060478645994e-08,1.1678549394975001e-07,True,True
15775,9.482776203282128e-09,3.4206506350323395e-08,True,True
15776,1.7280741455557422e-07,5.270565124377727e-07,True,True
15777,0.0018049281666229682,0.0031164551802510517,True,True
15778,9.889575672891026e-31,9.135958275357887e-29,True,True
15780,1.4775171433234717e-07,4.548130550768527e-07,True,True
15782,4.373245511994632e-24,1.2185131648339881e-22,True,True
15783,0.009717563859157457,0.015001869139137182,True,True
15784,0.006154840589647985,0.00979050379246491,True,True
15785,5.4985654401408235e-05,0.00011877918966916684,True,True
15786,5.182593299769642e-07,1.4842390459801156e-06,True,True
15787,4.5322494141131206e-08,1.4927475429705273e-07,True,True
15788,2.479205126034666e-15,2.0384706593169375e-14,True,True
15789,0.0013476758021098128,0.0023732007626347624,True,True
15791,2.9480960092196784e-07,8.72827492975031e-07,True,True
15792,2.0557226910811722e-19,2.9446608199359244e-18,True,True
15793,0.003979266529429575,0.006516430874575401,True,True
15797,2.0295894952733552e-13,1.3151222254631361e-12,True,True
15799,3.1007099778451455e-10,1.3516216216824346e-09,True,True
15800,1.2826254039029776e-15,1.0974419936812253e-14,True,True
15801,2.3250063261858874e-06,6.1012432454597e-06,True,True
15802,3.8519674729311385e-05,8.485429494374575e-05,True,True
15803,8.420611332372132e-06,2.0439238550896246e-05,True,True
15805,0.00016405344305020928,0.00033057543785050336,True,True
15806,6.570595229678506e-07,1.8598563426625623e-06,True,True
15807,2.6169532915880698e-05,5.921910939505358e-05,True,True
15808,0.00013228290604375153,0.0002704683633454619,True,True
15809,1.6960281322424634e-09,6.73692480673455e-09,True,True
15810,3.137696722240418e-06,8.09856729070719e-06,True,True
15813,4.155932074270592e-09,1.5699480993445108e-08,True,True
15814,2.371816182283427e-05,5.397592484382321e-05,True,True
15815,4.998724528344964e-05,0.00010863374792698359,True,True
15817,8.073468097140133e-22,1.6276045784421732e-20,True,True
15818,2.823688677647365e-10,1.23616882682104e-09,True,True
15819,0.0010314743036872864,0.0018501421032289347,True,True
15820,2.8224360699369273e-21,5.29398296505542e-20,True,True
15821,0.0004912140606357706,0.0009222609387548025,True,True
15824,3.2738425179224094e-05,7.302211684584845e-05,True,True
15825,3.2258111071282444e-08,1.0837395347265737e-07,True,True
15827,8.886190130869974e-36,2.7910715365596144e-33,True,True
15829,3.7315126992753984e-05,8.237940176355591e-05,True,True
15830,4.979764529204359e-15,3.9643056332721336e-14,True,True
15834,1.5402802247793075e-08,5.3939470673145224e-08,True,True
15836,3.866932388961761e-06,9.858509005211692e-06,True,True
15838,2.3571085342208147e-10,1.0406095049492607e-09,True,True
15840,4.0841163048250734e-05,8.965956178148829e-05,True,True
15841,3.5389715457581564e-08,1.1827381205837135e-07,True,True
15842,1.1860234040345066e-12,6.91713514675763e-12,True,True
15843,2.271383251994219e-08,7.788437014331111e-08,True,True
15844,0.00023144736719186445,0.0004568910145399907,True,True
15846,0.0002629406696721417,0.0005145333108955877,True,True
15851,5.348066173365578e-11,2.5451196458647483e-10,True,True
15853,7.11164041431382e-06,1.745823336041939e-05,True,True
15855,5.683106950815901e-13,3.4703313034763054e-12,True,True
15856,6.504717276748317e-13,3.937245653672992e-12,True,True
15857,0.014629556065223032,0.021903759839376657,True,True
15858,0.00011588325967877782,0.00023903084309861335,True,True
15861,0.01903831091383615,0.028004668003790825,True,True
15862,0.0018226105759600495,0.0031454143556153705,True,True
15865,7.442142189692566e-08,2.378594011599243e-07,True,True
15866,0.012371889181964479,0.01876091868139364,True,True
15867,1.695756838142579e-05,3.946409723684906e-05,True,True
15868,2.999459823366309e-07,8.869508464336356e-07,True,True
15870,3.4566985600587837e-13,2.175390441712768e-12,True,True
15871,0.010472138237413149,0.016076263045526718,True,True
15872,9.05555307202038e-06,2.1857577102019294e-05,True,True
15876,4.0518668142476014e-09,1.5316411207030048e-08,True,True
15878,9.034405081048952e-27,3.9813609126306286e-25,True,True
15880,0.009429125225430426,0.014593096064263627,True,True
15882,2.691048278811529e-12,1.498158524539773e-11,True,True
15884,5.3471472342727366e-08,1.743196234611465e-07,True,True
15886,5.579657903399724e-21,9.988454951422822e-20,True,True
15887,5.414769509415392e-06,1.3507601916989299e-05,True,True
15888,0.001162226225571836,0.002068135357102747,True,True
15889,1.3439774938370013e-09,5.414461568571408e-09,True,True
15890,1.50711703504535e-07,4.6326417758733846e-07,True,True
15891,5.325906473049101e-06,1.3297446787385926e-05,True,True
15894,8.565377438207038e-21,1.48359425406207e-19,True,True
15896,5.572775190405312e-12,2.99439164585542e-11,True,True
15897,0.0021674695373052996,0.003703564417106731,True,True
15898,3.042554472379329e-06,7.867105000801212e-06,True,True
15899,7.467924951717221e-21,1.3137311969543278e-19,True,True
15900,0.019839088305737818,0.029123066832224744,True,True
15903,9.566428930873485e-13,5.663189993934171e-12,True,True
15904,4.697223930766361e-09,1.7609492926212866e-08,True,True
15905,0.029710578667514836,0.04232991723557269,True,True
15906,5.766477066206685e-23,1.3874079570852437e-21,True,True
15908,1.256162449456642e-25,4.465063027646809e-24,True,True
15910,4.6403488232834915e-14,3.2639261368983027e-13,True,True
15911,0.01285739733948258,0.019432330624633558,True,True
15912,1.791550235018662e-05,4.153674716138422e-05,True,True
15913,0.0066888068822501074,0.010577548415495295,True,True
15914,4.365290699446296e-06,1.1044287761121085e-05,True,True
15915,0.02580166920977642,0.0371560383126782,True,True
15916,5.761081782174935e-09,2.136138394227774e-08,True,True
15917,4.546556761771353e-34,9.462863621638569e-32,True,True
15918,2.7346519453013127e-05,6.171275291323341e-05,True,True
15920,9.752021070636406e-05,0.00020307846362992892,True,True
15921,1.3704664290431104e-09,5.516031584743647e-09,True,True
15922,8.44541432145857e-09,3.0662995460949304e-08,True,True
15923,0.00017923652117455454,0.000359325856248164,True,True
15924,3.4629412102025064e-25,1.1308565105150907e-23,True,True
15925,0.008526836319086935,0.013287127675647376,True,True
15927,1.3242100994377958e-06,3.5932176673197045e-06,True,True
15928,3.874852061893212e-05,8.533665141408113e-05,True,True
15929,1.1979034584009187e-06,3.2701931485265286e-06,True,True
15931,1.1732690953944054e-19,1.7323268053793462e-18,True,True
15933,3.015400371458116e-07,8.913593671618576e-07,True,True
15934,0.0007502365030530263,0.0013708838153417631,True,True
15935,0.006743358771421808,0.010655037297751004,True,True
15937,0.00392606313513648,0.006437238103595548,True,True
15938,4.657907850070953e-21,8.496869916576104e-20,True,True
15939,1.516059273444676e-17,1.702640291824113e-16,True,True
15941,1.2720952809053754e-06,3.46233590320472e-06,True,True
15942,0.0010487917216073903,0.001878668290208178,True,True
15943,1.119029115547122e-09,4.5506657182383554e-09,True,True
15944,0.0006493048847495195,0.0011984979040547013,True,True
15946,3.8079385223068994e-11,1.8426369180070503e-10,True,True
15947,0.00012332207943984414,0.0002532559346556476,True,True
15948,3.439436793329964e-13,2.1661053811438255e-12,True,True
15949,1.4691297843797538e-06,3.961262726012803e-06,True,True
15950,0.0001244021361032044,0.00025529186281573487,True,True
15951,5.523341443955203e-12,2.9706016016290825e-11,True,True
15952,0.00046711030882226444,0.0008802585998586908,True,True
15953,1.540247462635505e-20,2.5658413613334956e-19,True,True
15954,1.4574816767379002e-34,3.496943884117671e-32,True,True
15955,2.344511072780855e-11,1.165173440226964e-10,True,True
15956,0.03007716775394641,0.04281337120545684,True,True
15958,2.2182693167065788e-05,5.0668521018254856e-05,True,True
15959,0.0003284141283263003,0.0006327631125180502,True,True
15960,2.3227126768899173e-05,5.290725407868318e-05,True,True
15962,2.5601803516946502e-12,1.4285244048942211e-11,True,True
15963,6.848520562682062e-18,8.031784977619322e-17,True,True
15964,0.0001028661140972084,0.00021363454208094194,True,True
15965,8.073360638219548e-12,4.240416692771137e-11,True,True
15966,5.978311692230542e-06,1.483201701612561e-05,True,True
15967,1.8300667755624357e-08,6.340634486129378e-08,True,True
15968,1.914005589625586e-06,5.081365692451513e-06,True,True
15970,0.00017227098001221743,0.0003464068420103662,True,True
15971,0.0010891165989092687,0.0019466621051378809,True,True
15972,0.01084600932589027,0.016598583549322678,True,True
15974,5.845946848395815e-11,2.77365371617791e-10,True,True
15975,3.552392165770449e-20,5.645591045417158e-19,True,True
15978,0.031922625339896434,0.04522786457366611,True,True
15979,1.0304965693008747e-14,7.880406713284833e-14,True,True
15980,0.007461742238117372,0.011715131978867362,True,True
15981,3.296457386411629e-15,2.6672740679279104e-14,True,True
15983,1.5195506184356543e-08,5.323511850228337e-08,True,True
15985,0.0002795117658181373,0.000544125056852414,True,True
15986,1.0896265701877248e-12,6.391612563664838e-12,True,True
15987,2.702095503536467e-12,1.503824092254912e-11,True,True
15988,0.0059141896050240615,0.009427666829084679,True,True
15989,8.079015162138234e-10,3.3565412921101008e-09,True,True
15991,0.0009900842571183863,0.0017801525334846088,True,True
15992,5.807078080859546e-08,1.8838924666074864e-07,True,True
15993,1.4837563571693654e-41,2.897433686799882e-38,True,True
15994,1.1750575725148903e-07,3.6607970361036484e-07,True,True
15995,0.003360606921380806,0.005561839870363425,True,True
15997,0.01163861471269254,0.017720524340010896,True,True
15998,2.5171600104481788e-17,2.748668721902168e-16,True,True
16003,0.0007180827020969983,0.0013170059113202723,True,True
16004,1.5351927947572632e-22,3.435292167024834e-21,True,True
16006,0.0036459892588489155,0.006003666423278526,True,True
16007,0.0005333285747481351,0.0009967814701692128,True,True
16009,6.517674918056905e-05,0.00013927861728034764,True,True
16010,2.820659453734551e-11,1.386650314833932e-10,True,True
16011,0.027445830705214003,0.03933682281859885,True,True
16012,0.018462849791856053,0.027213799501221273,True,True
16013,3.7113364132734003e-16,3.4414029274985502e-15,True,True
16014,0.003103179048342914,0.005163496249289524,True,True
16016,0.0001710532257826162,0.00034403824372973514,True,True
16017,4.2164662774339096e-08,1.3943234100817532e-07,True,True
16020,1.83508715185756e-07,5.580202525671421e-07,True,True
16021,5.177796807593245e-30,4.121955753510291e-28,True,True
16022,7.387081932208574e-10,3.0879358514045485e-09,True,True
16023,2.0351401305185115e-27,1.0102599354800945e-25,True,True
16025,6.378482575220626e-10,2.6796762277951442e-09,True,True
16026,4.572055961502513e-16,4.194491063991286e-15,True,True
16029,0.0001994419672062521,0.0003972512375750034,True,True
16030,1.379946223871536e-19,2.0167995784586113e-18,True,True
16031,4.503782157643939e-05,9.843476312411316e-05,True,True
16033,0.00023517171846729803,0.0004634487150949775,True,True
16034,2.653660003429038e-10,1.1649803445803465e-09,True,True
16036,2.3821416474131636e-07,7.139399194840804e-07,True,True
16037,0.029511439400668756,0.04205660086178458,True,True
16038,0.00011098220616382583,0.00022944203105314639,True,True
16039,6.809387556493309e-25,2.1623560668827556e-23,True,True
16041,5.055777448062881e-07,1.4491215433098768e-06,True,True
16042,0.0073785735844630945,0.011590875572574334,True,True
16043,0.01452223174548672,0.02175627034977739,True,True
16048,0.0030382943413460556,0.005062846990137273,True,True
16049,3.3151492766765526e-07,9.74463225363067e-07,True,True
16051,0.010526150556053758,0.016144832713826572,True,True
16052,7.981860806095413e-14,5.463020817167126e-13,True,True
16053,3.546531393997816e-05,7.857679855240769e-05,True,True
16055,8.303362698856662e-10,3.4398223170922987e-09,True,True
16056,9.227686792282476e-25,2.851668861121284e-23,True,True
16057,0.002035174353768966,0.003490284618421413,True,True
16058,1.2107180820707558e-31,1.475403244009691e-29,True,True
16060,0.013957091288457285,0.020962332812389115,True,True
16062,1.0416700015344215e-06,2.863597911602026e-06,True,True
16063,8.832174842212383e-28,4.6517018414396006e-26,True,True
16065,2.7563920496045463e-22,5.929847155282507e-21,True,True
16066,4.626179449791124e-18,5.530605535995963e-17,True,True
16068,0.00015967450622200843,0.0003225417557279228,True,True
16069,0.0017795005377379347,0.0030759327385854332,True,True
16071,1.1291578528221572e-13,7.595873016940329e-13,True,True
16073,2.918952737055316e-06,7.5588230449153924e-06,True,True
16075,3.4292668551903095e-15,2.7695458122212526e-14,True,True
16076,2.9704283172486868e-08,1.0022294761810755e-07,True,True
16077,9.404390400000705e-10,3.876421955619475e-09,True,True
16078,1.0765063279129396e-16,1.0830895058064082e-15,True,True
16079,3.34356605595263e-05,7.446191003813547e-05,True,True
16081,3.0953404445532946e-28,1.7474511823417702e-26,True,True
16082,2.775644137637069e-07,8.24862420052991e-07,True,True
16084,1.3370726710422641e-11,6.853985279600924e-11,True,True
16085,5.589418572029439e-34,1.1494905456167685e-31,True,True
16086,2.095618230377977e-05,4.804486387495627e-05,True,True
16088,1.067888520250295e-05,2.5490913620732133e-05,True,True
16090,1.1468459678615198e-16,1.149174251438965e-15,True,True
16092,0.013321105229621204,0.020076958021436598,True,True
16093,0.005619189097226388,0.008981448154569378,True,True
16096,9.539339631994206e-10,3.926425831372406e-09,True,True
16099,3.5811833784634876e-17,3.8353963337232947e-16,True,True
16100,1.3714507470402554e-10,6.236328416720298e-10,True,True
16101,4.415811130841702e-10,1.8933516327944997e-09,True,True
16102,9.069915338687631e-17,9.216634557401695e-16,True,True
16105,3.7330259788080836e-29,2.538898574169671e-27,True,True
16107,2.6200980833069326e-09,1.0142512015769135e-08,True,True
16108,0.026907937038520912,0.0386588998952469,True,True
16109,2.1169719481997346e-05,4.8502241916645113e-05,True,True
16111,3.706780914986042e-08,1.2361899673047079e-07,True,True
16114,0.029229548326278575,0.04168927075102893,True,True
16116,1.1359225850960396e-11,5.866386444703761e-11,True,True
16117,0.0025860214390491854,0.004366486204630504,True,True
16118,2.5405010360271145e-08,8.657951350832196e-08,True,True
16119,7.206949868105098e-05,0.00015302367130225612,True,True
16120,1.1297662561732648e-10,5.194759668723223e-10,True,True
16122,6.563590306410567e-10,2.7554318965551046e-09,True,True
16124,8.868591032154801e-14,6.036442477560055e-13,True,True
16125,3.749609080461637e-19,5.2153379118337184e-18,True,True
16126,2.0223058674700752e-06,5.352433562210135e-06,True,True
16127,3.1602629780878245e-13,2.0034327686776943e-12,True,True
16132,1.867119993131596e-14,1.3890825960959655e-13,True,True
16134,4.366287665400213e-07,1.2621756931022201e-06,True,True
16135,3.1719577127606826e-20,5.068970350410804e-19,True,True
16140,4.190647931516633e-10,1.8039731626451494e-09,True,True
16141,4.6643799198151036e-23,1.1317017291405325e-21,True,True
16142,0.0013916748912109428,0.002443706418547371,True,True
16143,0.016671054371684504,0.02473312128743128,True,True
16144,5.4761146837264524e-15,4.339444089971306e-14,True,True
16145,8.826239383928351e-05,0.00018474892203727402,True,True
16147,8.190220365395259e-05,0.0001722918373261119,True,True
16149,3.634888806428927e-16,3.3777678392178437e-15,True,True
16151,1.4303640474825873e-08,5.024967081450166e-08,True,True
16152,8.542592467536427e-06,2.0712039982693582e-05,True,True
16153,0.0012692311712484419,0.0022451329595859957,True,True
16154,4.2397463953684037e-07,1.2278561438388798e-06,True,True
16155,3.880282295569894e-09,1.4716109035339168e-08,True,True
16157,5.097189830964485e-08,1.6683204685470154e-07,True,True
16159,5.1458041485444163e-05,0.0001115494624998178,True,True
16161,7.972179449190382e-27,3.5586408264796864e-25,True,True
16163,1.2660500918088376e-17,1.43793657698867e-16,True,True
16164,1.3696149117022095e-10,6.229620221078376e-10,True,True
16165,2.4092660340824447e-16,2.3019950629853006e-15,True,True
16166,1.2665986543389276e-24,3.8119323612726434e-23,True,True
16168,0.0020149918349616565,0.003458075099241269,True,True
16169,0.00024742873219290646,0.00048616143637766825,True,True
16174,0.02083697599805593,0.03046625140638309,True,True
16175,8.233528446387584e-21,1.4352593734747277e-19,True,True
16176,0.0028599084071678055,0.004783126898424227,True,True
16179,7.974694146206574e-06,1.942784393960211e-05,True,True
16180,3.343598255861011e-06,8.596615548444554e-06,True,True
16182,2.7009636086396884e-25,9.024979949564916e-24,True,True
16183,5.662226652017641e-09,2.1021913907931387e-08,True,True
16185,3.4794159027326165e-05,7.724830962563418e-05,True,True
16187,0.010880250245115523,0.016645087051396622,True,True
16188,1.724352567250912e-09,6.836858067307666e-09,True,True
16189,0.00019755109863213942,0.00039384826645934317,True,True
16190,1.0929012291805032e-10,5.035974588981912e-10,True,True
16191,0.006172088548120486,0.009817036154017253,True,True
16197,0.0002098509168207636,0.0004164952421965408,True,True
16198,3.343365475566632e-08,1.1210527676710707e-07,True,True
16201,0.002003494414697474,0.003439368579340044,True,True
16202,0.0009553989479285514,0.001720833784325485,True,True
16203,0.0008294839392747814,0.0015073990165129232,True,True
16205,5.3834398143597885e-08,1.7543656440872544e-07,True,True
16208,1.4878324953007514e-12,8.576011463570398e-12,True,True
16209,7.622561094831908e-07,2.1366176036544088e-06,True,True
16211,1.221615688301782e-14,9.259943402989594e-14,True,True
16212,0.02860689126496203,0.040862601723132976,True,True
16213,8.333002808271026e-06,2.02436539885926e-05,True,True
16215,7.071273683390711e-07,1.9927610584106778e-06,True,True
16219,4.488219752440564e-08,1.478809769662612e-07,True,True
16220,6.28710950117759e-05,0.000134718204704593,True,True
16222,2.4865750702519e-12,1.3892491700712024e-11,True,True
16224,8.087067898647968e-09,2.9423778001083327e-08,True,True
16226,3.876784469871155e-12,2.1193497378805128e-11,True,True
16227,1.265596617375386e-10,5.785441006922411e-10,True,True
16231,0.000539365132808918,0.0010070830814174296,True,True
16232,3.1671946832597362e-15,2.5699055027389358e-14,True,True
16233,2.2760192082482938e-05,5.191896450876704e-05,True,True
16234,7.581982270359586e-21,1.3283848247511344e-19,True,True
16235,2.1913129165804074e-09,8.562526721087206e-09,True,True
16236,0.00031784546442974984,0.0006135635711279392,True,True
16237,2.9175883362397917e-07,8.648136326105423e-07,True,True
16238,2.1544469599810157e-20,3.517776109042727e-19,True,True
16239,1.7135678365743182e-07,5.229091039890717e-07,True,True
