,p-values-independent,p-values_i_fdr,significance:p_vlaue_i,significance:p_vlaue_i_fdr
2843,0.45717113850229085,0.5075272423126453,False,False
2844,6.227583924924625e-07,1.7682694329893639e-06,True,True
2845,0.2513064703187236,0.2977176844572727,False,False
2846,1.4294748454781878e-08,5.0242478037915955e-08,True,True
2847,0.017362761505048126,0.02568213930984728,True,True
2848,4.263444302017128e-09,1.609506125816125e-08,True,True
2849,9.963460447197393e-19,1.3029430675649882e-17,True,True
2850,0.19140025018364323,0.23340670068632197,False,False
2851,1.2169370889324793e-10,5.577762857869085e-10,True,True
2852,0.0001634466071937337,0.0003294679275696324,True,True
2853,2.8138552107556773e-05,6.339247361216005e-05,True,True
2854,1.4922927459059142e-06,4.017353465096567e-06,True,True
2855,0.025769257064157437,0.03711459253578138,True,True
2856,7.18892146860292e-08,2.3044835474135356e-07,True,True
2857,0.16790068263346164,0.2072366599380573,False,False
2858,4.879262804156838e-06,1.2258473668093277e-05,True,True
2859,0.25755389325998224,0.30461752061250125,False,False
2860,4.2106219018845553e-05,9.23194483501151e-05,True,True
2861,0.4075782846283442,0.45908031994227333,False,False
2862,0.032704280155959546,0.04627837808766393,True,True
2863,0.2887877818954501,0.3371044619395838,False,False
2864,0.08011314229257895,0.10581501132382455,False,False
2865,5.195143159874174e-13,3.196086114203218e-12,True,True
2866,2.0972972359191544e-15,1.7443817886616943e-14,True,True
2867,0.032526756587152476,0.04604603130730632,True,True
2868,0.44066928165882224,0.4913549242016494,False,False
2869,1.3240352228001208e-07,4.101256674533278e-07,True,True
2870,2.4558297915406925e-28,1.4247562717999048e-26,True,True
2871,7.662172081659612e-12,4.034258540404444e-11,True,True
2872,7.285093281103567e-07,2.048339622901434e-06,True,True
2873,0.008142854232936961,0.012720908561583108,True,True
2874,7.635303712602891e-16,6.788464829398608e-15,True,True
2875,2.467889457739725e-10,1.086739494836955e-09,True,True
2876,3.966132177806599e-13,2.4788326111291244e-12,True,True
2877,2.964769593658635e-14,2.143842391396104e-13,True,True
2878,0.10164421437216342,0.13176525613680948,False,False
2879,1.103475923210464e-08,3.934478136937206e-08,True,True
2880,0.00015479049288889552,0.000313372291650729,True,True
2881,6.440307082002121e-05,0.00013776164542048864,True,True
2882,0.0003051378091573308,0.0005906168799095675,True,True
2883,2.341581830515575e-20,3.8089290133857403e-19,True,True
2884,0.009336760200398022,0.014461806909519934,True,True
2885,2.0790448281922943e-15,1.7317019964812865e-14,True,True
2886,9.421787784019787e-11,4.375306020670479e-10,True,True
2887,0.00028538621241734624,0.0005547481511769614,True,True
2888,7.896039076269741e-07,2.20718568030032e-06,True,True
2889,0.001541628978343178,0.002691968118960719,True,True
2890,4.6158696126483677e-14,3.2480304504480875e-13,True,True
2891,0.005031380653927514,0.008096609296376135,True,True
2892,3.2124903724986686e-06,8.279243799032449e-06,True,True
2893,3.4961500706291885e-05,7.757962442872052e-05,True,True
2894,6.184801241357796e-16,5.582154725415671e-15,True,True
2895,0.6389972378447141,0.6818628256079706,False,False
2896,0.011463265134464412,0.017468940119784115,True,True
2897,4.211262187865621e-07,1.2204253362754337e-06,True,True
2898,0.06223035218805435,0.08386218379348147,False,False
2899,0.000485940077682269,0.0009134414292809185,True,True
2900,2.5806941693843044e-11,1.276675022225483e-10,True,True
2901,1.638746458850695e-06,4.387685225766546e-06,True,True
2902,9.364141419276294e-11,4.353216981108665e-10,True,True
2903,3.3087739568490687e-10,1.4386878959115948e-09,True,True
2904,9.882743964431212e-35,2.548125402769391e-32,True,True
2905,2.5647600994587718e-20,4.1537249360888724e-19,True,True
2906,0.09801476058415176,0.12747157939405418,False,False
2907,3.3022879480769866e-09,1.2618231431769508e-08,True,True
2908,2.6209056569396714e-14,1.9079707216027316e-13,True,True
2909,0.24325197210436722,0.2893464035049882,False,False
2910,1.5267304555163604e-07,4.6887588656080226e-07,True,True
2911,0.14744233406643065,0.18442301940464773,False,False
2912,0.00026522827203166976,0.0005187159967561525,True,True
2913,0.00012140829665624918,0.00024962250949020525,True,True
2914,3.169167337247171e-11,1.5487232178485116e-10,True,True
2915,0.8936226386377989,0.9092325147470617,False,False
2916,0.00021228427650961122,0.0004210828885869255,True,True
2917,1.751820489464147e-08,6.086624890485345e-08,True,True
2918,0.009041066471111118,0.014042558325450335,True,True
2919,0.16680697068919118,0.20603392096780906,False,False
2920,0.0020567875217108295,0.0035249012338843828,True,True
2921,0.3440042755148922,0.39467847908081044,False,False
2922,4.277748149231768e-05,9.3660455358655e-05,True,True
2923,4.260656488814831e-18,5.1255460197963933e-17,True,True
2924,5.332238714461853e-14,3.724804844008431e-13,True,True
2925,2.0968951221647146e-08,7.221663324440879e-08,True,True
2926,0.7504784240310833,0.7835437432090514,False,False
2927,0.00036158620230667966,0.0006936592609492382,True,True
2928,0.20921598203796138,0.2528477745701541,False,False
2929,1.8611255842438856e-12,1.0569015275415228e-11,True,True
2930,7.211147037329102e-05,0.00015309397206570018,True,True
2931,0.24091763763147447,0.2869649169195147,False,False
2932,0.0002390880785068842,0.0004705761144134014,True,True
2933,0.014818786600070818,0.022169787695178262,True,True
2934,0.002644261706359691,0.004459158627231907,True,True
2935,1.8475228364721457e-09,7.290076975800894e-09,True,True
2936,0.0006460653065874127,0.0011927731293467517,True,True
2937,0.17545745730043055,0.2158236666807845,False,False
2938,0.06473677281522244,0.08699554650976023,False,False
2939,1.4143238725679772e-17,1.5963361971440795e-16,True,True
2940,0.0016814674638294337,0.0029187450198606777,True,True
2941,6.722754556755222e-13,4.0592654654997016e-12,True,True
2942,1.6177751051956698e-20,2.6872177829091536e-19,True,True
2943,0.6473486704550032,0.6893692690241758,False,False
2944,0.08530095196643135,0.1120077489525769,False,False
2945,4.853144502363134e-05,0.00010558951042609967,True,True
2946,1.522661993626037e-06,4.095280389209059e-06,True,True
2947,3.4058173690708863e-16,3.1751481408904243e-15,True,True
2948,0.0735655608761566,0.09788531650124048,False,False
2949,1.7082802307648658e-06,4.559725121517777e-06,True,True
2950,9.354923123106597e-06,2.252980579278774e-05,True,True
2951,0.12394317045604437,0.15767864125695313,False,False
2952,0.006246613070334612,0.009930085652896882,True,True
2953,9.07931649503584e-07,2.516367599097451e-06,True,True
2954,0.0003798865015036473,0.0007261856051206714,True,True
2955,0.024745995633230083,0.035740078134273864,True,True
2956,0.7104080332825423,0.747262910245139,False,False
2957,2.2224368507649883e-22,4.8475500753743905e-21,True,True
2958,0.460851635859973,0.5110876298055488,False,False
2959,0.15623336449009037,0.19402813598607557,False,False
2960,1.481743416176834e-16,1.4576946192741915e-15,True,True
2961,0.03719639378272909,0.05206771757528928,True,False
2962,1.115062778822007e-12,6.527519316892637e-12,True,True
2963,1.2406381615819263e-06,3.381512187019214e-06,True,True
2964,0.2845177339366678,0.3328622412133236,False,False
2965,0.006615414298609283,0.010474621345396793,True,True
2966,0.0008223910442257792,0.0014956106210127736,True,True
2967,0.03904198996687271,0.05445263819455241,True,False
2968,4.063035381828827e-17,4.3299775583647743e-16,True,True
2969,6.031811318469032e-08,1.9538635013416938e-07,True,True
2970,2.083235049859117e-31,2.3991923657544163e-29,True,True
2971,6.242154993351842e-06,1.5431200273347604e-05,True,True
2972,1.6612290169823742e-11,8.428114909947288e-11,True,True
2973,0.04477260587938648,0.061821338547390414,True,False
2974,2.473269961171925e-16,2.3605380430522104e-15,True,True
2975,7.020263605941865e-18,8.202657414620745e-17,True,True
2976,1.7091428059614696e-09,6.7827801454133675e-09,True,True
2977,0.004725792374481505,0.00763972143638106,True,True
2978,0.13634446414761933,0.17188576356638136,False,False
2979,1.3794830739492585e-28,8.510917893740515e-27,True,True
2980,0.0003130665309622568,0.0006048791323535383,True,True
2981,0.06790777620209817,0.09091032500707114,False,False
2982,5.067432618341988e-05,0.00011004386987034298,True,True
2983,8.160311885448496e-19,1.0736434716003257e-17,True,True
2984,2.721178569409667e-15,2.2247212393067673e-14,True,True
2985,0.03097265598630088,0.044004657633304356,True,True
2986,0.1567600979507917,0.1945703902931403,False,False
2987,1.536122705373634e-12,8.833728274077738e-12,True,True
2988,0.000615441420399571,0.0011402563853928132,True,True
2989,3.91447167743777e-05,8.616526277744326e-05,True,True
2990,8.609690166271725e-10,3.5615995599220315e-09,True,True
2991,0.025954492212193758,0.03736054103538432,True,True
2992,0.009569010514047885,0.014789716080359418,True,True
2993,4.1344835602675116e-05,9.070764986489873e-05,True,True
2994,0.0063585524557246064,0.010096883323158615,True,True
2995,6.995602657423538e-08,2.24542987564087e-07,True,True
2996,0.33049367409863595,0.3807200733564908,False,False
2997,1.5265116701220562e-09,6.095813476966833e-09,True,True
2998,3.4616180371767216e-33,5.979945159222787e-31,True,True
2999,0.015552696303769717,0.023183435037330388,True,True
3000,0.015341808358977414,0.022896737745255708,True,True
3001,1.6997899209974965e-17,1.8932218494669086e-16,True,True
3002,0.015119181905690149,0.022589851878636682,True,True
3003,0.5224528933278999,0.5714437071302844,False,False
3004,0.03596374464146549,0.05050594981556917,True,False
3005,1.350169726367572e-17,1.5294545588852333e-16,True,True
3006,0.06663771972611862,0.08936241331072031,False,False
3007,0.009832851601405092,0.015169004412776655,True,True
3008,7.259917881131076e-09,2.6576622461652755e-08,True,True
3009,0.06367352011617003,0.08568001713715823,False,False
3010,0.0004888188114237869,0.0009181629843803326,True,True
3011,0.0001069961623821402,0.00022167890443169488,True,True
3012,0.002393891959059458,0.004058738207159892,True,True
3013,0.6556234983620458,0.6970640038284306,False,False
3014,1.5977678819902642e-10,7.197246456683654e-10,True,True
3015,0.016237554719770342,0.02413350750959586,True,True
3016,0.46612528107001416,0.51650508213499,False,False
3017,3.464050070883893e-08,1.1599431086357676e-07,True,True
3018,7.859071485560752e-11,3.6772876466159804e-10,True,True
3019,0.0003333489532145634,0.0006417701066289516,True,True
3020,0.8680156180939663,0.8869089609376749,False,False
3021,0.00019242936425700662,0.000384169336361931,True,True
3022,0.1431447844823752,0.17954157786488284,False,False
3023,0.3146774562993181,0.3643467196763217,False,False
3024,4.1343047872254224e-11,1.9899725605828692e-10,True,True
3025,3.032773387200057e-26,1.1961452115041321e-24,True,True
3026,2.2028860233267452e-16,2.1176881498591834e-15,True,True
3027,0.00557344981385974,0.00891246371697001,True,True
3028,0.029507325375357454,0.04205420723201881,True,True
3029,0.07801640016487929,0.10324293801503676,False,False
3030,0.02546164844963275,0.036703102216906355,True,True
3031,0.981029916950037,0.9838204931679955,False,False
3032,0.017050033342041755,0.02524983506076051,True,True
3033,0.3490192962896339,0.3997419839158938,False,False
3034,4.236488370171774e-05,9.280412959005504e-05,True,True
3035,0.023238185589043014,0.03372308938598102,True,True
3036,0.002202322587523578,0.0037605142531847197,True,True
3037,0.004051701340027392,0.0066256286112242714,True,True
3038,0.5385087583730291,0.587331195207657,False,False
3039,0.23993616036588197,0.28599580005237907,False,False
3040,2.896780332557131e-10,1.2662419090314887e-09,True,True
3041,0.7052215674642612,0.742304568483129,False,False
3042,1.460586513449545e-06,3.943058606007328e-06,True,True
3043,0.12453728246756046,0.15832952271321069,False,False
3044,0.17558081799318734,0.21594465547716868,False,False
3045,0.019498532407151544,0.028649923223062253,True,True
3046,1.854470236416192e-08,6.423896798494027e-08,True,True
3047,6.256224682508484e-13,3.796146167556518e-12,True,True
3048,0.4405885521330629,0.491296620068336,False,False
3049,0.7423680612845744,0.7762489110036332,False,False
3050,7.386642787326737e-17,7.609078959515169e-16,True,True
3051,0.0002013114006496202,0.00040078995577067986,True,True
3052,3.92002776562264e-09,1.4847287798976347e-08,True,True
3053,0.0035610084779180047,0.005873250091276831,True,True
3054,3.791343009830956e-15,3.047717566069323e-14,True,True
3055,4.13069774947484e-05,9.063610265740869e-05,True,True
3056,1.1297462556648626e-06,3.094888450144386e-06,True,True
3057,0.8382498448606606,0.8616939047883315,False,False
3058,0.06786390408799609,0.09085863311788982,False,False
3059,8.301736396110206e-10,3.4398223170922987e-09,True,True
3060,0.009958333923390388,0.015344770183442063,True,True
3061,0.004661937359542526,0.007546380049296957,True,True
3062,2.5487649097398555e-06,6.648031679866526e-06,True,True
3063,6.274700142911723e-12,3.3445061699722314e-11,True,True
3064,1.4018598719241672e-18,1.8018697386525288e-17,True,True
3065,0.013063509498788825,0.01972141279311168,True,True
3066,1.141114471955328e-14,8.680208059457636e-14,True,True
3067,0.4755783314564904,0.5259003761305129,False,False
3068,0.5147028107163097,0.5641451085035373,False,False
3069,1.3481294699160479e-11,6.906564825859943e-11,True,True
3070,3.8403375955926177e-07,1.1196933664786915e-06,True,True
3071,0.01585852359880239,0.023606465573911307,True,True
3072,0.0007133033572000237,0.0013093524062937423,True,True
3073,2.5693806050379297e-09,9.963198642431029e-09,True,True
3074,4.330788145493136e-15,3.4636280191386073e-14,True,True
3075,0.0001237251204138312,0.00025396286301674595,True,True
3076,3.2452350080966994e-13,2.052029090954264e-12,True,True
3077,0.6156177421125488,0.6598905742736586,False,False
3078,3.3129989166052345e-05,7.382876197672268e-05,True,True
3079,0.24377248642778984,0.28984580515108194,False,False
3080,1.3450453468035778e-13,8.926491880918865e-13,True,True
3081,5.836772827151141e-11,2.7700618293691195e-10,True,True
3082,1.7366402054986252e-12,9.910954592001569e-12,True,True
3083,7.025022359393303e-06,1.726031307901e-05,True,True
3084,1.2999828233807158e-08,4.590597562122213e-08,True,True
3085,0.39188552206376714,0.4430222101728668,False,False
3086,0.003128720675492691,0.005203990917498194,True,True
3087,0.8615430802265859,0.8814947116153915,False,False
3088,1.4575449332681222e-06,3.936077649242897e-06,True,True
3089,5.824712167264631e-12,3.121995119128033e-11,True,True
3090,0.0001342247707216139,0.0002742115556073652,True,True
3091,0.41331911226899176,0.46460747426124627,False,False
3092,0.504270964251966,0.5540117595683486,False,False
3093,0.015180032030254762,0.02267292523972428,True,True
3094,0.9310179002678904,0.9410411460492544,False,False
3095,1.0265575055666533e-06,2.823850463163047e-06,True,True
3096,1.8924904071568724e-07,5.745654092027235e-07,True,True
3097,4.876097834380011e-17,5.126934875289484e-16,True,True
3098,4.723362109961105e-14,3.319612711536945e-13,True,True
3099,0.15654906276195765,0.1943643135843624,False,False
3100,0.0010173547064922638,0.0018265228179852272,True,True
3101,0.7605905753511475,0.7923774085870867,False,False
3102,0.00038062039465172723,0.0007275080015057079,True,True
3103,0.3894335054173411,0.4405385243981775,False,False
3104,0.5109331406166827,0.5604044447081393,False,False
3105,0.8476275656005365,0.8692648379785853,False,False
3106,3.058943436573264e-14,2.2073202951881008e-13,True,True
3107,0.00016813883291029593,0.00033845238155737146,True,True
3108,0.0017381295381471797,0.0030083346129137893,True,True
3109,3.96680001674932e-14,2.814228759315996e-13,True,True
3110,5.397192058240665e-05,0.00011672069705321419,True,True
3111,0.6423147961278848,0.6848838699764175,False,False
3112,1.2304130415033245e-10,5.636538130991761e-10,True,True
3113,0.19736541198972388,0.2398345168910017,False,False
3114,0.5568037493042839,0.6047268181335034,False,False
3115,1.0359938477134286e-09,4.238937403896135e-09,True,True
3116,1.1039295117676722e-17,1.2646142119221843e-16,True,True
3117,2.1784071731350843e-30,1.8537923111285016e-28,True,True
3118,8.208014728800691e-26,3.004098611017626e-24,True,True
3119,0.1596911381064033,0.1979097790937741,False,False
3120,5.184265916837137e-29,3.457845317118206e-27,True,True
3121,5.104067571130726e-05,0.00011070027280763753,True,True
3122,0.0035928065719547627,0.005921737766483973,True,True
3123,1.3517534530203669e-05,3.184880101053851e-05,True,True
3124,0.05697915737261857,0.07735892357843334,False,False
3125,0.22983637147587652,0.2750535138055902,False,False
3126,1.0705695510069443e-12,6.288367559892881e-12,True,True
3127,2.0575540075748214e-05,4.724743517327534e-05,True,True
3128,0.00034930339473772604,0.000671214254070547,True,True
3129,0.24793505889256973,0.29416745483304546,False,False
3130,0.9664711167196319,0.971193562988287,False,False
3131,3.993645259551718e-05,8.779076341042205e-05,True,True
3132,3.3506015527884585e-16,3.125358629828327e-15,True,True
3133,2.665062259519186e-05,6.0228873015690657e-05,True,True
3134,0.0007216776906637076,0.0013228970825780505,True,True
3135,2.5507317909036387e-07,7.611658609062076e-07,True,True
3136,0.24291586476943638,0.28898640340830617,False,False
3137,6.666592107747062e-12,3.5348489460199665e-11,True,True
3138,0.6588109823449473,0.7001513208249132,False,False
3139,5.1887987744736735e-22,1.0696479573870252e-20,True,True
3140,7.742818547217346e-05,0.00016353734002100457,True,True
3141,9.037186660981936e-06,2.18254438093755e-05,True,True
3142,1.4660954304979996e-14,1.1016441305721159e-13,True,True
3143,0.058648496456674935,0.07946919572429677,False,False
3144,4.0063916972615693e-08,1.3304578348749255e-07,True,True
3145,0.0012473467560944421,0.0022098159380095875,True,True
3146,2.9791842810980096e-30,2.4862516162303438e-28,True,True
3147,2.259923815671923e-18,2.822862177565616e-17,True,True
3148,0.7760636475825415,0.8070370522506866,False,False
3149,9.752468505203418e-05,0.00020307846362992892,True,True
3150,0.0056082103670594486,0.008965559327313712,True,True
3151,0.43900884684456687,0.4898513001705137,False,False
3152,0.002912055751203708,0.004864690368633986,True,True
3153,5.816208532273885e-07,1.656090364183804e-06,True,True
3154,2.327851063928702e-14,1.711946663659784e-13,True,True
3155,0.08438379099584348,0.11088772169885867,False,False
3156,0.6742811559507688,0.7142195701176975,False,False
3157,0.0002753424532627528,0.0005368556298097127,True,True
3158,1.9301813469540857e-15,1.6162812781692598e-14,True,True
3159,0.005844123497838497,0.009321136868724959,True,True
3160,5.631790671429322e-20,8.756288617821896e-19,True,True
3161,1.819698256567734e-26,7.520403679953972e-25,True,True
3162,9.601746029216181e-06,2.3101693963051467e-05,True,True
3163,1.0500101878259581e-16,1.058058662251242e-15,True,True
3164,0.5085215636519022,0.5581846493891606,False,False
3165,1.1720414017888511e-05,2.7869257007436207e-05,True,True
3166,6.792144982611643e-20,1.039276391272065e-18,True,True
3167,0.009133252594582536,0.014172005620355099,True,True
3168,3.551419141119967e-07,1.040725456536852e-06,True,True
3169,4.0866726194501856e-08,1.354254162689468e-07,True,True
3170,2.035656997108123e-12,1.1507190649555897e-11,True,True
3171,0.0003583705828676471,0.0006877960025595605,True,True
3172,0.865769678713298,0.8851900568047008,False,False
3173,5.9862767900365776e-27,2.765051645665291e-25,True,True
3174,6.371707202672191e-06,1.573795280614271e-05,True,True
3175,1.4883399818946878e-30,1.3253130508881822e-28,True,True
3176,0.023736975891951565,0.03439780710791572,True,True
3177,3.188878144344405e-11,1.5565942340646962e-10,True,True
3178,3.4290347703441378e-09,1.309095594645193e-08,True,True
3179,1.0641969036820142e-12,6.255189353898195e-12,True,True
3180,0.024835147428451883,0.03586284141323299,True,True
3181,1.1423023205267262e-14,8.685419272490842e-14,True,True
3182,0.1839672155738532,0.2252486816243755,False,False
3183,0.9585783949181392,0.9650024342780219,False,False
3184,0.01696361399325298,0.025132627078340068,True,True
3185,7.859903751347983e-07,2.198863762016784e-06,True,True
3186,9.04595459883833e-09,3.274017718309913e-08,True,True
3187,0.1069963748869202,0.13801989069381318,False,False
3188,0.021864770600343173,0.03187728180613793,True,True
3189,0.4743954438965797,0.5246594938100778,False,False
3190,0.10711000617813808,0.1381355249516488,False,False
3191,5.210242840499837e-06,1.302560710124959e-05,True,True
3192,2.0100551489423547e-15,1.6779498962095657e-14,True,True
3193,2.648603884776942e-16,2.5098536538410135e-15,True,True
3194,0.008443980899761788,0.013166329997597696,True,True
3195,2.697378166298434e-11,1.3305884586751984e-10,True,True
3196,1.492638706998316e-07,4.591405566844001e-07,True,True
3197,6.569165706818391e-16,5.904388011721525e-15,True,True
3198,0.004251906200792816,0.006932019594063411,True,True
3199,0.0011964661059169716,0.0021257792841423103,True,True
3200,0.028053783645765905,0.04014489003318473,True,True
3201,0.029658403770869497,0.04225906673884614,True,True
3202,1.6937718948033937e-06,4.52519478545138e-06,True,True
3203,0.14502366591134794,0.18168712949586885,False,False
3204,0.2631713621247385,0.31053861207000394,False,False
3205,0.507223458136993,0.5569013117653842,False,False
3206,0.077007912928453,0.10199430313877372,False,False
3207,0.9236936289463511,0.9350605004423215,False,False
3208,7.869581833271423e-10,3.276621503248104e-09,True,True
3209,0.006982788733453501,0.011007179064733027,True,True
3210,1.3152198179931825e-05,3.103458865705809e-05,True,True
3211,0.025617181175558962,0.03691806163408535,True,True
3212,1.559001671736469e-22,3.484056129268758e-21,True,True
3213,6.668027037653852e-05,0.00014224520508208236,True,True
3214,0.048921663240780955,0.06716377115826838,True,False
3215,0.030975730656546137,0.044005406833210074,True,True
3216,5.7026571811378416e-08,1.851407682844507e-07,True,True
3217,0.6831267008316569,0.7224373282440694,False,False
3218,1.5153052220755434e-08,5.3097155601125785e-08,True,True
3219,0.910317914825097,0.9235225498357735,False,False
3220,7.024177321978519e-07,1.980134843948742e-06,True,True
3221,3.7934391713910614e-06,9.678284106598817e-06,True,True
3222,0.0018283715339087888,0.0031550412794200708,True,True
3223,0.6716737412518438,0.7119815843483832,False,False
3224,0.5688765583470247,0.6159412438385993,False,False
3225,3.87400862290433e-06,9.873635137307806e-06,True,True
3226,1.195063229355029e-13,8.001828405855863e-13,True,True
3227,0.000792885380201315,0.0014449936642027341,True,True
3228,3.4824566397891414e-15,2.8085638866646787e-14,True,True
3229,0.6817277431817037,0.7211578281943722,False,False
3230,0.0039994655187776465,0.006546405802244064,True,True
3231,6.293107846786175e-09,2.3234331706183195e-08,True,True
3232,0.20198732828096924,0.24484815774708749,False,False
3233,5.164380137655341e-10,2.1939951144149946e-09,True,True
3234,2.6241515186056955e-20,4.2327000451833233e-19,True,True
3235,6.752322965069716e-11,3.183580218929567e-10,True,True
3236,8.073817947106011e-10,3.3551889592556253e-09,True,True
3237,0.4670054233104586,0.5173476136775793,False,False
3238,0.0348801592455818,0.049091962764170244,True,True
3239,0.3943961325636769,0.4457145878606253,False,False
3240,4.32527632429517e-06,1.0949464903604786e-05,True,True
3241,3.702446344156076e-08,1.2349828267097162e-07,True,True
3242,7.458136991564038e-10,3.115823858023428e-09,True,True
3243,0.022702647876693065,0.03299303794648546,True,True
3244,0.007133411008604551,0.011229239582070678,True,True
3245,8.569752701443602e-14,5.839939957295393e-13,True,True
3246,0.006059703278203217,0.009645385988294534,True,True
3247,0.15833338624889656,0.19638205395244746,False,False
3248,1.4116140556333513e-06,3.820566100800895e-06,True,True
3249,0.16716155078563621,0.2063833468997903,False,False
3250,0.1167517313741425,0.14923316015451807,False,False
3251,0.08871979928731602,0.11621432610618625,False,False
3252,0.9648983522735657,0.9699612895520575,False,False
3253,0.010140205952915012,0.01559996952859621,True,True
3254,8.579713073175185e-07,2.3855551800917647e-06,True,True
3255,5.635442865311468e-10,2.3825813876225068e-09,True,True
3256,8.464479079765047e-07,2.3550310211457753e-06,True,True
3257,0.06931698115101248,0.09266043870492459,False,False
3258,0.08274427325046867,0.1088657517442381,False,False
3259,0.008236348591512378,0.01285766509293117,True,True
3260,0.027493891949092967,0.039402437648961425,True,True
3261,1.1211521019250868e-35,3.458554028706406e-33,True,True
3262,0.8947350144717818,0.9101723810505259,False,False
3263,2.241339427561721e-05,5.117517659414318e-05,True,True
3264,0.17241474338786447,0.21227743510978256,False,False
3265,1.3576442290144507e-31,1.6400911927429814e-29,True,True
3266,0.011891178191240876,0.018076390641823842,True,True
3267,0.04467732652566337,0.06170950793402372,True,False
3268,1.2489473427725967e-22,2.8405834164979274e-21,True,True
3269,0.014603370949814263,0.021866449957358185,True,True
3270,5.6177842407691816e-15,4.4496663346761855e-14,True,True
3271,5.188814085927664e-16,4.720208706392859e-15,True,True
3272,1.199589875371722e-16,1.1985491669778195e-15,True,True
3273,0.004627519250963015,0.007496989126923575,True,True
3274,1.1386732201595343e-06,3.1178601804178085e-06,True,True
3275,0.9427747375018686,0.9515326939906976,False,False
3276,0.00014250155995441176,0.0002899650590723847,True,True
3277,8.829014303518741e-11,4.1133015667013554e-10,True,True
3278,6.271660755025273e-10,2.6380068065025957e-09,True,True
3279,0.016189200688577404,0.02407199534301727,True,True
3280,0.016234053021703693,0.02413037910427906,True,True
3281,2.8718507384390163e-31,3.120202610473837e-29,True,True
3282,0.007845453867529268,0.012295220499098983,True,True
3283,0.056313164221295224,0.07653291730964322,False,False
3284,0.06427729307845549,0.08641841683635447,False,False
3285,1.0233197733259872e-08,3.6689960473952084e-08,True,True
3286,0.00046370558670696016,0.0008743193637156447,True,True
3287,1.2325235169494733e-05,2.918690028142858e-05,True,True
3288,0.6336576651565353,0.6768339928015301,False,False
3289,5.24713058809239e-05,0.00011366041493328658,True,True
3290,3.820059827885056e-09,1.4497261319576966e-08,True,True
3291,0.005419555530926491,0.00868647446620478,True,True
3292,1.0113817997774558e-09,4.145105715576643e-09,True,True
3293,0.5461026982095663,0.5945250889570366,False,False
3294,0.7497305093901507,0.7828575042139055,False,False
3295,3.320566258206584e-17,3.569557069727364e-16,True,True
3296,0.003173649644171364,0.005275165746469769,True,True
3297,0.0009776648437567197,0.0017585547871613216,True,True
3298,0.02204391486506504,0.0321140689234271,True,True
3299,2.175366091103943e-17,2.392071879301121e-16,True,True
3300,0.0018027250555043796,0.00311327355131842,True,True
3301,0.681418390717481,0.7208955049081073,False,False
3302,0.6110153444925277,0.6556488027895159,False,False
3303,1.0398723771504775e-08,3.7246102664885964e-08,True,True
3304,0.13258496675761855,0.16752525605162819,False,False
3305,9.175282842201079e-07,2.542149335990756e-06,True,True
3306,4.204458476817198e-06,1.0667061269939358e-05,True,True
3307,0.0009007587397665317,0.0016291610230698595,True,True
3308,0.0701007119755862,0.09361393006943813,False,False
3309,5.321050368169518e-24,1.4590657953988636e-22,True,True
3310,0.00010564126486317619,0.00021908197485130478,True,True
3311,0.000605387104870698,0.0011225914809619266,True,True
3312,5.845203639577861e-13,3.5605039800320013e-12,True,True
3313,1.443007878175913e-09,5.786434794681731e-09,True,True
3314,1.1709626551597134e-05,2.7847439245435088e-05,True,True
3315,0.09340521215288018,0.12193569409362995,False,False
3316,0.30607352890316764,0.35528962584344986,False,False
3317,2.8209864890481474e-13,1.800241654906049e-12,True,True
3318,0.21785685946187577,0.2620440918537741,False,False
3319,0.0301742956985625,0.042933939394832976,True,True
3320,0.001875361366306095,0.0032328976751759097,True,True
3321,0.0759573921104917,0.10073291454281164,False,False
3322,5.8666081741057874e-27,2.7243455969805774e-25,True,True
3323,0.4599532847452996,0.5102223716673121,False,False
3324,0.15867380356777203,0.19677601985881277,False,False
3325,1.7704343309234115e-11,8.950615471671622e-11,True,True
3326,1.8374381145574881e-09,7.255255640909853e-09,True,True
3327,0.1184419840603426,0.15127053634795345,False,False
3328,0.0003297009461563096,0.0006351716120051576,True,True
3329,0.08175652927941279,0.10772206874394447,False,False
3330,0.3851280054598809,0.4362393478669886,False,False
3331,1.2838488972285682e-11,6.588974955324871e-11,True,True
3332,1.2852107022931001e-14,9.712167489988323e-14,True,True
3333,2.3184863825033553e-09,9.026786625590594e-09,True,True
3334,0.5415627939766287,0.5902149558984455,False,False
3335,0.6002318372800663,0.6456416556048036,False,False
3336,1.662258949333155e-05,3.871581953583694e-05,True,True
3337,6.019813841005542e-15,4.7528466226403445e-14,True,True
3338,0.2407641722649051,0.28682167270369185,False,False
3339,5.320520211308814e-05,0.00011517577055445653,True,True
3340,2.8043450418407776e-24,8.020705396986662e-23,True,True
3341,0.03398592899433372,0.047950581785128635,True,True
3342,2.3536527516105593e-17,2.581546113274439e-16,True,True
3343,1.5786770444761715e-27,7.974165480504637e-26,True,True
3344,0.5673142261571791,0.6144422104617724,False,False
3345,4.959152634337175e-08,1.6234482046271499e-07,True,True
3346,0.05976626264968867,0.08085693376719962,False,False
3347,0.1820509679659074,0.2230763563350156,False,False
3348,0.668205430930541,0.7086965139565996,False,False
3349,1.5324622521448358e-11,7.804624235201072e-11,True,True
3350,6.85911595101774e-21,1.2128068378078962e-19,True,True
3351,0.739555149558775,0.7736410288263404,False,False
